section_name,section_id3,office_id,article_id,url,title,press,wdate,source_file,contents
시황,401,215,0001230204,https://n.news.naver.com/mnews/article/215/0001230204,"코스피, 외인·기관 매수세에 4000선 '탈환'",한국경제TV,2025-11-10 09:30,naver_news_list_20251110_s401_p10.html,"[와우퀵] 투자정보 플랫폼 10일 코스피가 외국인과 기관 매수세에 힘입어 장 초반 4,000선을 돌파했다. 이날 코스피는 오전 9시 19분 현재 전장보다 70.10포인트(1.77%) 오른 4,023.86에 거래되고 있다. 지수는 전장 대비 38.11포인트(0.96%) 오른 3,991.87로 시작해 오름폭을 키우고 있다. 코스피 시총 상위 종목 중 반도체 투톱인 삼성전자와 SK하이닉스는 각각 0.61%, 2.41% 오름세를 보이고 있다. 같은 날 코스닥은 5.63포인트(0.64%) 오른 882.44에 출발했다. ● 핵심 포인트 - 10일 코스피 장 초반 외인·기관 매수세에 영향으로 장 초반 4,000선 돌파함. - 지수는 0.96% 오른 3,991.87에 장을 시작함. - 시총 상위 종목 중 반도체 투톱인 삼성전자와 SK하이닉스는 각각 0.61%, 2.41% 상승함. - 코스닥은 0.64% 오른 882.44에 출발함."
시황,401,018,0006160626,https://n.news.naver.com/mnews/article/018/0006160626,"카카오, 3분기 호실적에 3%대 강세[특징주]",이데일리,2025-11-10 09:28,naver_news_list_20251110_s401_p10.html,[이데일리 신하연 기자] 3분기 호실적과 함께 증권가에서 낙관적인 전망이 나오면서 카카오(035720) 주가가 3%대 강세를 보이고 있다. 10일 엠피닥터에 따르면 이날 오전 9시23분 현재 카카오는 전거래일 대비 3.82% 오른 6만5200원에 거래 중이다. 카카오는 지난 7일 올해 3분기 연결 기준 매출로 전년 동기 대비 9% 증가한 2조 866억원을 기록했다고 밝혔다. 영업이익은 2080억원으로 전년 동기 대비 59% 늘면서 시장 예상치(1637억 원)를 대폭 상회했다. 분기 영업이익이 2000억원을 넘어선 것은 처음이다. 이에 증권가에서도 2026년 실적 성장에 대한 낙관적인 전망을 내놓고 있다. 하나증권은 목표가를 기존 7만원에서 7만 5000원으로 상향 조정했다. 이준호 하나증권 연구원은 “장기적으로 하위 플랫폼의 트래픽과 광고·커머스 매출을 흡수할 가능성이 높아 본업 가치에 프리미엄을 부여했다”고 설명했다. 안재민 NH투자증권 연구원은 “2개 분기 연속 사상 최대 영업이익을 기록하며 2019~2021년에 보여주었던 실적 고성장 시기를 2026년에 재현할 전망”이라며 “실적뿐 아니라 인공지능(AI) 플랫폼으로서 영향력을 본격적으로 확대하는 2026년이 될 것”이라고 내다봤다.
시황,401,018,0006160622,https://n.news.naver.com/mnews/article/018/0006160622,"증권가 목표주가 줄줄이 하향…와이지엔터, 6%대↓[특징주]",이데일리,2025-11-10 09:27,naver_news_list_20251110_s401_p10.html,"[이데일리 김경은 기자] 증권가의 부정 전망에 와이지엔터테인먼트(122870)(YG엔터)가 장 초반 하락세다. 10일 엠피닥터에 따르면 이날 오전 9시 18분 기준 YG엔터는 전 거래일 대비 4800원(6.67%) 내린 6만 7200원에 거래되고 있다. 증권가에서 잇따라 YG엔터의 목표주가를 하향 조정하면서 매도세가 몰린 것으로 해석된다. IBK투자증권은 이날 보고서를 통해 YG엔터의 목표주가를 기존 12만원에서 10만원으로 내렸다. 공연 원가가 오르고 기획상품(MD) 매출이 부진해 3분기 실적이 시장 기대치를 밑돌았다는 점에서다. 다만 빅뱅 컴백 가능성 등을 감안하면 주가 하락 가능성은 작다며 투자의견 ‘매수’를 유지했다. iM증권도 이날 YG엔터가 블랙핑크 신보 발매 조정 등으로 시장 기대치에 밑도는 3분기 실적을 내놨다며 목표주가를 기존보다 7% 낮춘 12만원으로 하향 조정했다. 투자의견은 ‘매수’를 유지했다. 황지원 iM증권 연구원은 “3분기 실적은 대규모 스타디움 투어를 진행 중인 블랙핑크 MD 매출에 대한 높아진 시장 기대치를 하회하는 것이었다”며 “블랙핑크 신보 발매 시기를 기존 4분기에서 내년 1분기로 조정하고 MD 매출 기대감도 낮추면서 4분기 실적 추정치도 하향 조정했다”고 설명했다. NH투자증권도 이날 보고서에서 YG엔터에 대해 투자의견은 ‘매수’, 목표가는 기존 13만 5000원에서 11만 5000원으로 하향했다. 이화정 NH투자증권 연구원은 “2026년 연간 실적 추정치를 보수적으로 변경한 영향”이라며 “블랙핑크 투어 모객 확대로 유의미한 회당 개런티 상승이 발생했음에도 스폰서십 부재로 공연 매출 상승폭이 제한적임을 반영했다”고 말했다."
시황,401,011,0004553852,https://n.news.naver.com/mnews/article/011/0004553852,배당소득 분리과세 완화 추진에 금융株 일제히 '강세'[이런국장 저런주식],서울경제,2025-11-10 09:26,naver_news_list_20251110_s401_p10.html,"김민석 국무총리(왼쪽), 정청래 더불어민주당 대표(오른쪽), 강훈식 대통령실 비서실장이 9일 서울 종로구 국무총리공관에서 열린 고위당정협의회 참석에 앞서 대화를 나누고 있다. 조태형 기자 [서울경제] 정부의 배당소득 분리과세 도입과 주주환원 확대 기대감 등이 맞물리며 국내 금융지주의 주가가 강세다. 10일 한국거래소에 따르면 이날 오전 9시 15분 기준 하나금융지주는 전 거래일 대비 7.17% 오른 9만 8600원에 거래되고 있다. 이밖에 KB금융(105560) (5.74%), iM금융지주(139130) (5.69%), 신한지주(055550) (4.91%), BNK금융지주(138930) (4.36%), JB금융지주(175330) (3.90%), 우리금융지주(316140) (3.89%) 등 금융지주사들의 주가가 일제히 오르고 있다. 이는 당정이 배당소득 분리과세 완화를 추진하기로 한 영향으로 보인다. 국내 증시의 단기 조정 우려가 나오는 상황 속 에 안정적 배당수익률이 기대되는 금융주에 투자자의 심리가 집중된 것으로 풀이된다. 은행 등 금융주는 대표적인 고배당주로 꼽힌다. 앞서 박수현 더불어민주당 수석대변인은 전날 국회에서 열린 고위당정협의회 결과 브리핑에서 배당소득 분리과세를 주식시장 배당 활성화를 위해 정부안 35%에서 민주당 의원안인 25%로 완화하는 방안을 추진하기로 했다고 밝혔다. 박 수석대변인은 ""배당소득 분리과세 실효성 제고 방안과 관련, 세수에 큰 영향을 미치지 않으면서도 배당 활성화 효과를 최대한 촉진할 수 있도록 최고세율의 합리적 조정 방안을 마련할 필요가 있다는 데 의견을 모았다""며 ""구체적 세율 수준은 정기국회 논의를 통해 결정하기로 했다""고 말했다. 이밖에 비과세 배당(감액배당)이 확대되는 점도 긍정적인 요소로 작용할 전망이다. 비과세 배당은 배당소득세 15.4%를 부과하지 않아 주주 입장에서는 실질 수익률이 더 높아지는 효과를 기대할 수 있다는 분석이다. &#160; 배당소득 분리과세 완화 추진에 금융株 일제히 '강세'[이런국장 저런주식]"
시황,401,018,0006160618,https://n.news.naver.com/mnews/article/018/0006160618,"카티스, 양자암호 기반 차세대 경계방어 보안시스템 출시에 5%↑[특징주]",이데일리,2025-11-10 09:25,naver_news_list_20251110_s401_p10.html,"[이데일리 박정수 기자] 카티스(140430)가 강세를 보인다. 양자암호 기반 차세대 경계방어 보안시스템 출시 소식에 매수세가 몰리는 것으로 풀이된다. 10일 엠피닥터에 따르면 오전 9시 22분 현재 카티스는 전 거래일보다 5.22%(130원) 오른 2620원에 거래되고 있다. 이날 카티스는 양자암호 기반 차세대 경계방어 보안시스템 ‘AxiQuant 1.5(엑시퀀트 1.5)’를 출시했다고 밝혔다. 카티스는 기존 출입통제 보안시스템의 한계를 넘어 외곽 경계방어 기능까지 통합한 차세대 보안 솔루션을 개발했다. 올해 중으로 통합 방위법에 따라 ‘가’ 급으로 분류된 국가주요시설 및 최고보안시설을 중심으로 공급할 예정이다. 카티스는 내년 상반기 AxiQuant 1.5에 사족보행 로봇(Quadruped Robot)과 드론을 연결한 외곽 경계방어 보안시스템을 추가 출시할 계획이다. 이미 네이버와의 협업을 통해 자율주행 로봇과 보안시스템을 연계하는 독보적인 기술력을 입증한 바 있다. 네이버 본사 1784 사옥에서 운영되는 자율주행 서비스 로봇 ‘루키(Rookie)’와 네이버 세종 데이터센터 ‘각 세종’ 내 자율주행 셔틀 ‘알트비(ALT-B)’와 연결한 보안시스템을 구축한 경험을 보유하고 있다. AxiQuant 1.5는 카티스가 독자 개발한 양자암호 기반 출입통제 보안시스템 ‘AxiQuant 1.0’의 핵심 아키텍처를 기반으로 설계됐다. 양자암호 기술은 물리적으로 해킹이 불가능한 차세대 보안 기술로 국가 안보와 직결되는 주요시설 보안에 필수적인 요소로 평가받고 있다. 특히, 이번 제품은 글로벌 IoT 전문기업 어드밴텍(Advantech)의 디지털I/O모듈 장치(ADAM)를 채택해 개발됐다. 산업용 IoT 분야 글로벌 표준 장비와 호환성을 확보함으로써 시스템 안정성과 확장성을 모두 강화했다는 것이 회사측의 설명이다. 앞서 출시된 AxiQuant 1.0은 글로벌 보안솔루션 기업인 HID Global 의 출입통제 장치 머큐리 컨트롤러 (Mercury Controller)를 핵심 하드웨어로 채택해 개발됐다. 머큐리 컨트롤러는 전 세계 출입통제 보안시스템 시장에서 가장 높은 점유율을 차지하고 있는 장비로 알려져있다. 카티스는 현재 일본을 비롯한 해외 시장에서 AxiQuant 1.0에 대한 수출 상담을 적극 진행 중이다. 회사 관계자는 “글로벌 표준 하드웨어와 호환성 확보는 해외 시장 진출의 핵심 전략”이라며 “카티스가 HID, 어드밴텍 같은 글로벌 기업의 장비를 활용한 것은 향후 해외 수출에서 큰 장점으로 작용할 것”이라며 설명했다. 이어 “내년까지 사족보행 로봇, 드론을 연계한 외곽 경계방어 기술까지 완성해 차세대 통합 보안 플랫폼으로 고도화시킬 것”이라며 “국내는 물론 일본 등 해외 인프라 보안 시장까지 확장해나갈 계획”이라고 덧붙였다."
기업,402,011,0004553851,https://n.news.naver.com/mnews/article/011/0004553851,"가상자산 관심 있다면 주목…한화證, 자산전략 보고서 발간",서울경제,2025-11-10 09:25,naver_news_list_20251110_s402_p5.html,"가상자산 투자 전략 중점적으로 다뤄 비트코인 외 이더리움과 솔라나 등도 분석 [서울경제] 한화투자증권이 가상 자산 투자 전략을 상세히 다룬 자산 전략 보고서 'I am everywhere'를 발간했다고 밝혔다. 10일 한화투자증권은 대체 자산으로 새롭게 부상 중인 가상자산 투자 전략을 중점적으로 다룬 자산전략 보고서를 발간했다고 밝혔다. 자산전략 보고서는 한화투자증권 리서치센터가 분기마다 개인 투자자를 위해 발간하고 있으며 이번 보고서는 주식과 채권 등 전통 자산을 넘어 비트코인, 벤처 등 대체 자산까지 분석 대상을 넓혔다. 한화투자증권은 비트코인뿐만 아니라 이더리움과 솔라나 등도 분석 대상에 포함해, 다양한 암호화폐를 주요 투자자산으로 포트폴리오를 구성해 달라진 투자 환경에 신속하게 대응해야 한다는 메시지를 전했다. 또한 디지털 자산에 투자하는 방법으로 △부동산을 블록체인으로 토큰화한 실물기반자산(RWA) △가상자산 상장지수펀드(ETF) △디지털 자산 거래소 투자 등을 제시했다. 장병호 한화투자증권 대표이사는 ‘CEO 레터’를 통해 개인 투자의 목적이 구매력 보존에 있다는 점을 다시금 상기시키며 “그러기 위해선 달라진 거시 경제 환경과 규제 여건에 맞춰 포트폴리오를 구성해야 한다”고 조언했다. 장 대표는 이어 “1980년대 미국에서 주식을 투자자산으로 받아들이지 않고 채권만 보유하고 있었다면 떨어지는 수익률을 보고만 있어야 했을 것”이라며 지금은 디지털 자산을 새로운 투자의 한 축으로 받아들여야 할 시점이라고 강조했다."
시황,401,421,0008593925,https://n.news.naver.com/mnews/article/421/0008593925,코스피 '상승 출발',뉴스1,2025-11-10 09:21,naver_news_list_20251110_s401_p10.html,"(서울=뉴스1) 안은나 기자 = 10일 오전 서울 중구 하나은행 본점 딜링룸 전광판에 코스피, 코스닥 지수와 달러·원 환율이 나오고 있다. 이날 코스피는 38.11포인트(0.96%) 오른 3991.87로 출발했다. 2025.11.10/뉴스1"
시황,401,421,0008593922,https://n.news.naver.com/mnews/article/421/0008593922,코스피 '4000선 회복',뉴스1,2025-11-10 09:20,naver_news_list_20251110_s401_p10.html,"(서울=뉴스1) 안은나 기자 = 10일 오전 서울 중구 하나은행 본점 딜링룸 전광판에 코스피, 코스닥 지수와 달러·원 환율이 나오고 있다. 이날 코스피는 38.11포인트(0.96%) 오른 3991.87로 출발했다. 2025.11.10/뉴스1"
시황,401,421,0008593921,https://n.news.naver.com/mnews/article/421/0008593921,코스피 '4000선 회복',뉴스1,2025-11-10 09:20,naver_news_list_20251110_s401_p10.html,"(서울=뉴스1) 안은나 기자 = 10일 오전 서울 중구 하나은행 본점 딜링룸 전광판에 코스피, 코스닥 지수와 달러·원 환율이 나오고 있다. 이날 코스피는 38.11포인트(0.96%) 오른 3991.87로 출발했다. 2025.11.10/뉴스1"
시황,401,421,0008593920,https://n.news.naver.com/mnews/article/421/0008593920,코스피 '이번 주 4000선 탈환?',뉴스1,2025-11-10 09:20,naver_news_list_20251110_s401_p11.html,"(서울=뉴스1) 안은나 기자 = 10일 오전 서울 중구 하나은행 본점 딜링룸 전광판에 코스피, 코스닥 지수와 관련 뉴스 속보가 나오고 있다. 이날 코스피는 38.11포인트(0.96%) 오른 3991.87로 출발했다. 2025.11.10/뉴스1"
시황,401,018,0006160606,https://n.news.naver.com/mnews/article/018/0006160606,"LG유플러스, 신고가…KT 해킹 등에 반사수혜[특징주]",이데일리,2025-11-10 09:20,naver_news_list_20251110_s401_p11.html,"[이데일리 이용성 기자] LG유플러스(032640)가 장 초반 강세를 보이고 있다. KT 해킹 등에 반사 수혜를 입고 있는 모습이다. 10일 엠피닥터에 따르면 오전 9시 13분 현재 LG유플러스는 전 거래일 대비 3.82% 오른 1만 6310원에 거래 중이다. LG유플러스는 이날 장중 4.57% 오른 1만 6490원까지 오르면서 신고가를 찍었다. SK텔레콤(017670)도 1.50% 소폭 오름세다. 경쟁사가 악재를 만나자 LG유플러스가 수혜를 입고 있는 모습이다. 앞서 과학기술정보통신부 민관합동조사단은 지난 6일 무단 소액결제와 관련한 KT 침해 사고 중간 조사 결과를 발표했다. 조사단에 따르면 KT가 지난해 3월부터 7월까지 BPF도어, 웹셸 등 악성코드 감염 서버 43대를 발견하고도 정부에 신고하지 않고, 자체적으로 조치한 것으로 드러났다. 이 외에도 모든 펨토셀(소형 이동통신 기지국)이 동일한 인증서를 사용하고 있어 해당 인증서만 복사하면 불법 펨토셀도 KT 내부망에 접속할 수 있는 구조였던 것으로 파악됐다. 이찬영 유진투자증권 연구원은 “경쟁사 반사수혜가 본격화하고 있다”며 “우호적인 외국인 수급 환경과 통신3사 중 유일한 자사주 매입 정책 또한 주가의 하방 경직성을 지지하는 긍정적 요인이 될 것”이라고 전했다."
시황,401,421,0008593919,https://n.news.naver.com/mnews/article/421/0008593919,"코스피, 4000선 회복",뉴스1,2025-11-10 09:20,naver_news_list_20251110_s401_p11.html,"(서울=뉴스1) 안은나 기자 = 10일 오전 서울 중구 하나은행 본점 딜링룸 전광판에 코스피, 코스닥 지수와 달러·원 환율이 나오고 있다. 이날 코스피는 38.11포인트(0.96%) 오른 3991.87로 출발했다. 2025.11.10/뉴스1"
시황,401,018,0006160605,https://n.news.naver.com/mnews/article/018/0006160605,"증권가 ""3분기 실적 기대치 하회""…한국콜마 9%↓[특징주]",이데일리,2025-11-10 09:19,naver_news_list_20251110_s401_p11.html,"[이데일리 권오석 기자] 한국콜마(161890)가 증권가의 부정적인 전망이 나오며 장초반 하락세다. 10일 엠피닥터에 따르면, 한국콜마는 이날 오전 9시 11분 기준으로 전 거래일 대비 9.15% 떨어진 6만 5500원에 거래되고 있다. 한국콜마의 3분기 실적이 기대치를 밑돈 가운데, 이날 SK증권은 4분기도 실적 부진이 이어질 것이라며 목표주가를 10만원에서 9만원으로 내렸다. 형권훈 연구원은 “한국콜마의 3분기 영업이익은 583억원으로 전년 동기 대비 7% 증가해 컨센서스(680억원)를 하회했다”며 “4분기 별도 법인 매출은 일시적으로 둔화할 것이다. 주요 인디 브랜드향 매출은 고성장하겠으나 3분기 물량이 선출하된 데 따른 기저 효과가 나타나고 미국 법인 매출은 최대 고객사향 매출 감소 영향이 지속될 것이며 중국 법인도 경쟁이 치열한 현지 산업 구조상 단기간에 유의미한 실적 반등이 어려울 것”이라고 예상했다. 키움증권도 목표주가를 기존 13만원에서 11만원으로 하향했다. 조소정 키움증권 연구원은 “지난해에는 선 물량 증가 덕분에 성장세를 보였으나 이번 분기의 경우 선 물량이 감소하고 저수익 제품 비중이 늘면서 고정비 부담이 확대됐다”며 “내년에도 성장은 이어지나, 업황 대비 성장 모멘텀은 상대적으로 약할 것”으로 전망했다."
시황,401,009,0005587253,https://n.news.naver.com/mnews/article/009/0005587253,"‘초정밀 모션제어’ 져스텍, 코스닥 상장 예심 청구",매일경제,2025-11-10 09:18,naver_news_list_20251110_s401_p11.html,"반도체·디스플레이 기업 등 납품 [본 기사는 11월 10일(09:17) 매일경제 자본시장 전문 유료매체인 ‘ 레이더M ’에 보도 된 기사입니다] 초정밀 모션제어 전문기업 져스텍이 지난 7일 코스닥 소부장(소재·부품·장비) 기술특례 상장을 위한 예비심사 신청서를 한국거래소에 제출했다고 밝혔다. 상장 주관사는 삼성증권이다. 져스텍은 독자적인 기술로 초정밀 모션시스템을 개발, 공급하는 기업이다. 인공지능(AI) 반도체와 같은 미세화 고집적 트렌드에 따라 나노 단위 위치 정밀도를 구현할 정밀 모션제어 기술력이 요구된다. 져스텍은 전후공정 장비에 모션시스템을 납품하고 있다. 주력 제품은 초정밀 모션 스테이지, 인공위성 자세제어 모터, 리니어 모터, DD(Direct Drive) 모터 등이다. 국내외 반도체·디스플레이, 인공위성, 산업용 로봇 기업 등에 공급하고 있다. 특히 져스텍은 과거 해외 의존도가 높았던 모션 제어 분야를 국산화했다. 기술적 완성도를 높여 우주 산업까지 적용 범위를 확장시켰다. 져스텍이 공급하는 인공위성 자세제어 모터는 ITAR 수출 규제 대상으로 국산화가 매우 중요한 품목으로 알려졌다. 이외에도 행성 탐사 로버용 모터, 우주 레이저통신과 같은 고부가가치 산업에 적용 가능한 기술력을 보유하고 있다. 져스텍 관계자는 “정밀 모션 제어는 단순 모터가 아닌 반응속도와 반복 정밀도, 진동억제 알고리즘과 같이 고도의 기술력을 요구하는 솔루션”이라고 말했다. 이어 “당사는 초정밀 모션 제어의 국산화에 성공했을 뿐 아니라 실제 다양한 산업에 제품을 공급하고 있는 만큼 기술력과 시장성을 입증한다고 생각한다”고 전했다. 앞서 져스텍은 기술석 평가에서 고성능 모션 기술과 스마트 모션 기술을 비롯한 핵심 기술의 완성도, 상용화 수준, 시장 경쟁력 면에서 우수한 평가를 받아 A등급을 획득했다."
시황,401,001,0015732597,https://n.news.naver.com/mnews/article/001/0015732597,"[특징주] 금융株, 배당소득 분리과세 완화 추진에 강세",연합뉴스,2025-11-10 09:18,naver_news_list_20251110_s401_p11.html,"김병기 원내대표 맞이하는 김민석 총리 (서울=연합뉴스) 김성민 기자 = 김민석 국무총리(오른쪽 두번째)가 9일 서울 종로구 총리공관에서 열린 고위당정협의회에서 김병기 원내대표(왼쪽 첫번째)를 맞이하고 있다. 2025.11.9 ksm7976@yna.co.kr (서울=연합뉴스) 임은진 기자 = 은행 등 금융주 주가가 당정이 배당소득 분리과세 완화 방안을 추진하기로 했다는 소식에 10일 장 초반 강세다. 한국거래소에 따르면 이날 오전 9시 5분 현재 KB금융은 전 거래일 대비 5.17% 오른 13만100원에 거래 중이다. 하나금융지주(5.33%)와 신한지주(5.17%) 등도 오르고 있다. 이와 함께 삼성증권(5.31%)과 NH투자증권(5.12%) 등 증권주도 강세다. 이는 당정이 배당소득 분리과세 완화를 추진하기로 한 영향으로 보인다. 은행 등 금융주는 대표적인 고배당주로 꼽힌다. 앞서 박수현 더불어민주당 수석대변인은 전날 국회에서 열린 고위당정협의회 결과 브리핑에서 배당소득 분리과세를 주식시장 배당 활성화를 위해 정부안 35%에서 민주당 의원안인 25%로 완화하는 방안을 추진하기로 했다고 밝혔다. 박 수석대변인은 ""배당소득 분리과세 실효성 제고 방안과 관련, 세수에 큰 영향을 미치지 않으면서도 배당 활성화 효과를 최대한 촉진할 수 있도록 최고세율의 합리적 조정 방안을 마련할 필요가 있다는 데 의견을 모았다""며 ""구체적 세율 수준은 정기국회 논의를 통해 결정하기로 했다""고 말했다. engine@yna.co.kr"
시황,401,018,0006160603,https://n.news.naver.com/mnews/article/018/0006160603,배당소득 최고세율 25% 가닥…지주·증권주 ‘불기둥’[특징주],이데일리,2025-11-10 09:17,naver_news_list_20251110_s401_p11.html,"[이데일리 김경은 기자] 배당소득 분리과세 최고세율 완화 기대감에 지주사 및 증권주가 장 초반 강세다. 10일 엠피닥터에 따르면 이날 오전 9시 8분 기준 효성그룹의 지주사인 HS효성(487570)은 전 거래일 대비 1만원(16.34%) 오른 7만 1200원에 거래되고 있다. 같은 시각 지주사인 코오롱(002020)(12.59%), 한화(000880)(8.17%), SK(034730)(7.68%), 하나금융지주(086790)(6.52%), 하림지주(003380)(6.33%) 등도 강세다. 증권주 중에서는 신영증권(001720)(12.23%), 상상인증권(001290)(11.01%), 부국증권(001270)(8.57%), 유진투자증권(001200)(6.02%), 미래에셋증권(006800)(5.84%) 등이 상승세다. 지주·증권주가 일제히 강세를 보인 건 정부와 여당이 배당소득 분리과세 최고세율을 기존 정부안(35%)보다 완화하기로 뜻을 모으면서다. 당정은 민주당 의견인 25%까지 낮추는 것에 공감대를 형성한 것으로 알려졌다. 박수현 수석대변인은 전날 삼청동 국무총리 공관에서 고위 당정 협의회를 마친 후 기자들과 만나 “세수에 큰 영향을 미치지 않으면서도 배당 활성화 효과를 최대한 촉진할 수 있도록 배당소득 분리과세 최고세율 합리적 조정 방안을 마련할 필요가 있다는 데 의견을 모았다”며 “구체적 세율 수준은 정기국회 논의를 통해 결정하기로 했다”고 말했다."
시황,401,018,0006160602,https://n.news.naver.com/mnews/article/018/0006160602,"신세계, 사업 재편으로 실적 반등 전망에 4%↑[특징주]",이데일리,2025-11-10 09:16,naver_news_list_20251110_s401_p11.html,"[이데일리 박정수 기자] 신세계(004170)가 강세를 보인다. 사업 재편 효과가 더해지며 실적이 본격 반등할 것이란 증권사 분석이 투심에 영향을 미친 것으로 풀이된다. 10일 엠피닥터에 따르면 오전 9시 14분 현재 신세계는 전 거래일보다 4.11%(7900원) 오른 19만 9900원에 거래되고 있다. 남성현 IBK투자증권 연구원은 “3분기 연결 매출액은 2조 8143억원으로 전년 동기 대비 3.9% 증가했고, 영업이익은 998억원으로 같은 기간 7.3% 늘어나며 기대치에 부합했다”며 “상반기 부진이 점진적으로 완화되며 성장세로 전환됐다”고 분석했다. 남 연구원은 “면세점은 출국객 증가에 따른 임대료 부담에도 불구하고 FIT 비중 확대와 수익성 중심 운영으로 마진이 개선됐고, 센트럴시티 호텔 사업 호조와 라이브쇼핑의 뷰티·건기식 판매 확대도 이익 개선을 이끌었다”고 진단했다. 반면 “백화점 사업은 주요 점포 리뉴얼에 따른 비용 부담으로 영업이익이 전년 대비 4.9% 감소한 840억원에 그쳤다”고 설명했다. 그는 “2026년부터는 펀더멘털 개선 폭이 뚜렷해질 것”이라며 “인천공항 DF2 철수에 따른 면세점 이익률 개선, 백화점 리뉴얼 마무리, 센트럴 호텔 성장, 신세계인터·신세계까사 사업 재편 효과가 더해지며 실적이 본격 반등할 것”이라고 내다봤다. 남 연구원은 “JAJU 사업을 신세계까사로 이관한 것도 생활소품과 가구 부문의 시너지를 강화할 전략적 판단”이라며 “내년 실적 조정에도 중장기 성장성은 유효하다”고 덧붙였다."
시황,401,018,0006160600,https://n.news.naver.com/mnews/article/018/0006160600,당정 '온실가스 감축 목표' 합의에 관련주 동반 강세[특징주],이데일리,2025-11-10 09:15,naver_news_list_20251110_s401_p11.html,"에코바이오 24%↑ [이데일리 신하연 기자] 더불어민주당과 정부가 2035년까지 온실가스 감축 목표를 2018년 대비 53∼61% 감축하는 방안에 의견을 모았다는 소식에 관련주들이 동반 강세를 보이고 있다. 10일 엠피닥터에 따르면 이날 오전 9시14분 현재 에코바이오(038870)는 전거래일 대비 24.12% 오른 3860원에 거래 중이다. 에코바이오는 ESG 전문기업으로 매립지, 유기성폐기물 처리시설 및 하수처리장에서 발생되는 바이오가스를 기반한 신재생에너지(전기, 가스, 수소)와 바이오황 관련 사업을 추진하고 있다. 같은 시각 에코아이(448280)(20.76%), 그린케미칼(083420)(8.18%), 에어레인(163280)(5.59%), 켐트로스(220260)(4.69%) 등 관련주도 강세를 보이고 있다. 지난 9일 민주당 박수현 수석대변인은 국회에서 열린 고위당정협의회 결과 브리핑에서 “기후변화에 관한 정부 간 협의체(IPCC) 권고와 헌법재판소의 결정, 미래세대의 부담, 국내 산업 여건 등을 종합적으로 고려하고 공청회 의견을 수렴해 ‘2035 국가 온실가스 감축 목표’(2035 NDC)를 이같이 정하는 데 공감대를 형성했다”고 말했다. 또 “탄소 다(多)배출 제조업 중심의 산업 구조 여건과 감축 기술의 실현 가능성, 글로벌 경쟁 여건 등을 고려해 산업 부문의 감축 부문을 완화했으며, ‘KGX 녹색전환전략’을 수립해 우리 기업의 탈탄소 산업 전환 지원 및 녹색 산업 육성을 적극 추진하겠다”고 덧붙였다."
시황,401,011,0004553843,https://n.news.naver.com/mnews/article/011/0004553843,[속보] 코스피 개장 직후 4000선 회복,서울경제,2025-11-10 09:15,naver_news_list_20251110_s401_p11.html,"[서울경제] 코스피지수가 장 초반 4000선을 회복했다. 10일 오전 9시28분 코스피지수는 2.29% 상승한 4045.22를 기록하고 있다. 기관이 2497억 원, 외국인이 624억 원 순매수하며 지수 상승을 견인하고 있고, 개인 홀로 2931억 원어치 매도하고 있다. 시가총액 상위 종목 대부분 상승세다. 삼성전자(005930) 가 전일 대비 0.82% 오른 98만 8700원에 거래되고 있고, SK하이닉스(000660) 는 2.93% 오른 59만 7000원에 거래되며 60만원 재돌파를 눈앞에 뒀다. 이밖에 현대차(005380) (2.27%), 두산에너빌리티(034020) (1.41%), 한화에어로스페이스(012450) (5.42%) 등도 오르고 있다. 같은 시각 코스닥지수도 0.53% 오른 881.43를 기록하고 있다. 개인과 기관이 각각 789억 원, 8억 원을 순매수하고 있는 반면, 외국인은 791억 원어치를 팔고 있다."
